"id","a39","a38","a37","a36","a35","a34","a33","a32","a31","a30","a29","a28","a27","a26","a25","a24","a23","a22","a21","a20","a19","a18","a16","a15","a14","a13","a12","a11","a10","a9","a8","a7","a6","a5","a4","a3","a2","a1","a17","label","degree","betweenness","clustering.coefficient","bonacich","label"
485,"100","100","40","34","0.7","2.2","0","0","35.7","51","1750","13.3","40","0.75","80","15","0.25","59","40","1910","?","TABLOID","821","Motter94","YES","LINE","NO","UNCOATED","UNCOATED","GALLATIN","BENTON","YES","KEY","YES","25532","TVGUIDE","X139","19910730",1,1,8048,0,0.99839276032119,7803705202197722,0.617225743364829
486,"100","106","40","?","1","2.5","?","?","?","?","1400","?","25","0.625","79","16.1","0.233","50","30","1910","?","?","815","WoodHoe70","?","?","NO","COATED","UNCOATED","GALLATIN","?","?","KEY","NO","37998","BESTPROD","T233","19920408",1,1,5806,0,0.997992608248009,913431847729877,0.756205952610838
487,"100","102","40","?","1.3","2.5","?","?","?","?","1620","?","34","0.625","72","14.5","0.3","40","40","1911","?","?","821","Motter94","YES","?","NO","COATED","UNCOATED","GALLATIN","?","?","KEY","YES","23233","GUIDEPOSTS","X216","19920402",3,1,5678,0,0.998066945885594,1799964975157646,0.759614263601051
488,"100","100","40","?","0.9","2","?","?","?","?","1700","?","20","0.625","76","14","?","36","45","1911","?","?","821","Motter94","NO","?","NO","COATED","UNCOATED","GALLATIN","?","?","KEY","NO","34518","KMART","AA43","19920317",3,1,5477,0,0.998076625375199,-2784484310011758,0.772230613120459
489,"100","102.941","40","?","1","2.5","?","?","?","?","1100","?","25","0.75","75","15.5","0.3","40","40","1910","?","TABLOID","816","WoodHoe70","?","?","NO","COATED","UNCOATED","GALLATIN","?","?","KEY","NO","34014","PENNEY","J29","19920402",4,1,6163,0,0.998046875587962,-2885757746020526,0.730605122560066
490,"100","103","40","?","1","2.3","?","?","?","?","1750","?","40","0.5625","78","15","0.2","42","35","1910","?","TABLOID","824","Motter94","YES","?","NO","COATED","COATED","GALLATIN","?","?","KEY","NO","34227","WOOLWORTH","X129","19920405",4,1,6079,0,0.998069328974318,2202782282059290,0.734302643217873
491,"100","100","40","?","1","1.5","?","?","?","?","1800","?","29","0.5","78","16.4","0.25","51","55","1910","?","TABLOID","815","WoodHoe70","YES","?","NO","COATED","COATED","GALLATIN","?","?","KEY","NO","36423","ROSES","G648","19920416",1,1,6099,0,0.998099691515474,-2624640857170198,0.731238184627014
492,"100","83.33","40","?","1.1","1.5","?","?","?","?","1650","?","20","0.75","72","16","0.267","48","35","1910","?","TABLOID","821","Motter94","YES","?","NO","COATED","COATED","GALLATIN","?","?","KEY","NO","34294","ROSES","X66","19920326",1,1,6173,0,0.998093919687958,4678718897613834,0.727161532041533
493,"100","103.225","40","?","0.7","2.2","?","?","?","?","2000","?","30","0.5","70","17","0.2","50","47.5","1910","?","TABLOID","816","WoodHoe70","YES","?","NO","COATED","COATED","GALLATIN","?","?","KEY","NO","34293","ROSES","G38","19920320",1,1,6103,0,0.998100937006862,-3625162494879164,0.73092189463723
494,"100","94.4","40","?","0","0","?","?","?","?","1900","?","30","0.75","85","13.5","?","52","40","1911","?","TABLOID","824","Motter94","YES","?","NO","COATED","COATED","GALLATIN","?","?","KEY","NO","34156","TOYSRUS","X13","19920515",4,1,5898,0,0.998065442768248,3766500715537965,0.745693456450127
495,"100","105.7","40","?","1.5","2","?","?","?","?","1850","?","20","0.625","80","17","0.233","53","47.5","1911","?","SPIEGEL","827","Motter94","YES","?","NO","COATED","UNCOATED","GALLATIN","?","?","KEY","NO","34453","TARGET","O5","19920523",1,1,5807,0,0.998035765803731,-367066051289172,0.75334222709716
496,"100","102.857","40","?","1.5","2.5","?","?","?","?","1950","?","26","0.1875","80","15","0.3","56","50","1910","?","SPIEGEL","816","WoodHoe70","YES","?","NO","COATED","UNCOATED","GALLATIN","?","?","KEY","NO","34453","TARGET","R38","19920529",4,1,6021,0,0.99806521331185,-1873697396529632,0.738092680806348
497,"100","100","40","?","0.6","2.1","?","?","?","?","1650","?","35","0.875","80","21","0.3","56","55","1911","?","TABLOID","824","Motter94","?","?","NO","UNCOATED","UNCOATED","GALLATIN","?","?","KEY","YES","34763","CVS","X36","19920530",1,1,5519,0,0.997891244985698,-206734654592651,0.782126871347828
498,"100","102.94","40","?","1","2.5","?","?","?","?","1600","?","28","0.8125","82","17.5","0.3","54","55","1910","?","TABLOID","824","Motter94","YES","?","NO","UNCOATED","UNCOATED","GALLATIN","?","?","KEY","YES","34763","CVS","X196","19920531",1,1,6305,0,0.998026715552489,-367212610226770,0.723376520787952
499,"100","102.94","40","?","1","2.5","?","?","?","?","1700","?","30","0.8125","86","16","0.3","57","40","1910","?","TABLOID","824","Motter94","YES","?","NO","UNCOATED","UNCOATED","GALLATIN","?","?","KEY","NO","34157","TOYSRUS","X292","19920603",1,1,6559,0,0.998075977123306,1159536789372161,0.70592199152059
500,"100","102.94","40","?","1","2.5","?","?","?","?","2000","?","32","0.75","81","15.1","0.267","56","35","1910","?","SPIEGEL","816","WoodHoe70","YES","?","NO","COATED","COATED","GALLATIN","?","?","KEY","NO","34465","TARGET","R25","19920610",1,1,6237,0,0.998087599200772,-455829839086876,0.723751499686345
501,"100","100","40","?","1","2.5","?","?","?","?","1840","?","30","0.625","80","14.8","0.3","66","50","1910","?","SPIEGEL","821","Motter94","YES","?","NO","COATED","UNCOATED","GALLATIN","?","?","KEY","?","34527","KMART","AA40","19920705",3,1,6130,0,0.99806057377719,878732480838470,0.731755765198274
502,"100","102.77","40","?","2","2.5","?","?","?","?","1300","?","22","0.75","86","14.5","0.3","67","50","1911","?","CATALOG","815","WoodHoe70","YES","?","NO","UNCOATED","UNCOATED","GALLATIN","?","?","KEY","YES","47304","MODMAT","I347","19920709",4,1,5856,0,0.99801133195454,3216355896897290,0.75179631618008
503,"100","103.22","40","?","?","2.5","?","?","?","?","1200","?","23","?","84","14.5","0.333","62","?","1910","?","catalog","816","Albert70","no","?","no","coated","coated","gallatin","?","?","key","?","36567","homeshop","1351","19920808",1,1,3259,7.73138339847136,0.99720824478638,-3405342517317040,0.949607242782359
504,"100","106.25","40","?","1","2.4","?","?","?","?","1760","?","35","0.625","79","15.5","0.233","63","?","1910","?","tabloid","821","Motter94","yes","?","no","uncoated","super","gallatin","?","?","key","?","34533","kmart","aa28","19920822",1,1,3472,13.0879153985989,0.997242717782547,-706213278918853,0.97567603767326
505,"100","106.25","40","?","1","2.5","?","?","?","?","1780","?","28","0.75","80","15.1","0.300","67","?","1910","?","catalog","816","Albert70","yes","?","no","coated","coated","gallatin","?","?","key","?","34905","hanoverhouse","f131","19920826",4,1,3507,12.9297647616157,0.997194056096659,4691144231759094,0.974144355620092
506,"100","103.22","40","?","?","?","?","?","?","?","1850","?","30","?","82","15.7","0.333","50","?","1911","?","spiegel","821","Motter94","yes","?","no","uncoated","super","gallatin","?","?","key","?","34534","kmart","aa58","19920911",3,1,2995,609.711494473276,0.997120742362812,-2828801416033832,0.939426807395241
507,"100","96.8","40","?","1","2.5","?","?","?","?","1800","?","22","0.5","82","15","0.300","60","?","1911","?","spiegel","821","Motter94","yes","?","no","uncoated","super","gallatin","?","?","key","?","34534","kmart","aa45","19920915",3,1,3352,37.6966109296428,0.997241422062424,1490970989076559,0.963928294618022
508,"100","96.9","40","?","1","2.5","?","?","?","?","1850","?","25",".625","80","14.8","0.267","60","?","1911","?","spiegel","821","Motter94","yes","?","no","uncoated","super","gallatin","?","?","key","?","34534","kmart","aa29","19920918",3,1,3361,142.063927456707,0.997249912921269,-2016470444398989,0.970360572329779
509,"100","96.9","40","?","0.9","2.5","?","?","?","?","1800","?","40","0.625","82","14.1","0.300","56","?","?","?","spiegel","821","Motter94","yes","?","no","uncoated","super","gallatin","?","?","key","?","34534","kmart","aa43","19920920",3,1,3033,337.530194484247,0.997123172621265,1682907118308212,0.932227025691515
510,"100","96.9","40","?","?","2.5","?","?","?","?","1320","?","29","0.5","78","15.1","0.367","56","?","1911","?","catalog","816","Albert70","?","?","no","uncoated","super","gallatin","?","?","key","?","36568","homeshopping","i366","19920712",1,1,3142,60.6392854007803,0.997044058060699,4099099439154202,0.923837636146189
511,"100","96.9","40","?","1.7","1.8","?","?","?","?","1470","?","24","0.5","85","15.0","0.200","47","?","1911","?","catalog","816","Albert70","yes","?","no","uncoated","super","gallatin","?","?","key","?","36054","bestprod","t31","19921001",1,1,2841,444.605853268358,0.996869977711734,-8797092503588142,0.894370772971696
512,"100","96.9","40","?","1.2","2.5","?","?","?","?","1750","?","30","0.75","76","15.5","0.367","55","?","1911","?","tabloid","821","Motter94","yes","?","no","uncoated","super","gallatin","?","?","key","?","24780","venture","aa067","19921004",3,1,3388,8.22407322297812,0.997265257933161,7659646785616577,0.968953894646006
513,"100","106.1","40","?","1.5","2.7","?","?","?","?","1600","?","28","1","72","14.2","0.300","53","?","1910","?","catalog","816","Albert70","yes","?","no","cover","super","gallatin","?","?","key","?","36569","homeshop","i25","19921125",1,1,3121,38.1990907460879,0.99705686358316,-4909548479865166,0.922170328246374
514,"100","106.1","40","?","1.5","2.5","?","?","?","?","1700","?","30","0.625","71","15.1","0.300","39","?","1910","?","catalog","816","Albert70","yes","?","no","cover","super","gallatin","?","?","key","?","36569","homeshop","i400","19921129",1,1,3421,8.97402680467755,0.997182088801081,7925392402594212,0.963610089136908
515,"95","117.7","30","?","1.5","2.5","?","?","?","?","1700","?","25","0.25","80","17","0.300","46","?","1911","?","catalog","816","Albert70","yes","?","no","coated","coated","gallatin","?","?","key","?","47401","modmat","i305","19930113",1,1,2301,16865.3000267324,0.996873594973728,-10153616946441378,0.628091329485766
516,"100","106","40","?","1.0","2.3","?","?","?","?","1750","?","28","0.500","88","16.2","0.300","35","?","1910","?","spiegel","815","Albert70","yes","?","?","uncoated","super","gallatin","?","?","key","?","35502","target","r32","19930205",1,1,2985,170.368375456706,0.996871804912006,3352495403364402,0.897209217146785
517,"100","112.5","40","?","1.5","2","?","?","?","?","1250","?","60","0.75","70","14.5","0.333","40","?","1910","?","spiegel","802","WoodHoe70","yes","?","?","coated","coated","gallatin","?","?","key","?","35986","jfk","w368","19930217",3,1,3113,102.242825555706,0.997078503158995,-3628078910521921,0.926072713526245
518,"95","106.6","40","?","2.2","2.5","?","?","?","?","1350","?","50","0.75","72","16","0.300","39","?","1911","?","catalog","802","WoodHoe70","yes","?","?","coated","coated","gallatin","?","?","key","?","37046","colorfulimage","t30","19930219",3,1,2663,1723.98756527979,0.997066588027464,11911840978531358,0.94723659605038
519,"95","106.6","40","?","1","2.5","?","?","?","?","1565","?","26","0.625","84","16.5","0.300","40","?","1911","?","catalog","815","Albert70","yes","?","?","cover","super","gallatin","?","?","key","?","35831","bestprod","m337","19930227",1,1,2823,1429.63519467035,0.997155461627084,-17688885683575572,0.960248375313297
520,"95","106.6","40","?",".8","2.8","?","?","?","?","2200","?","30","0.75","74","16.22",".200","44","?","1910","?","tabloid","821","Motter94","yes","?","?","uncoated","super","gallatin","?","?","key","?","85725","kmart","aa56","19930309",3,1,2697,5676.26835325516,0.99681555269701,5651284897916378,0.904975778798312
521,"95","109.6","40","?","2.1","2.1","?","?","?","?","1750","?","?","0.25","86","16.5","0.233","47","?","1910","?","tabloid","816","Albert70","yes","?","?","uncoated","uncoated","gallatin","?","?","key","?","35661","toysrus","g433","19930407",1,1,2599,4224.79204534651,0.996476943216235,11154940077621202,0.987467184386811
522,"","","","","","","","","","","","","","","","","","","","","","","824","Motter94","yes","?","?","uncoated","uncoated","gallatin","?","?","key","?","37392","eckerds","x799","19930421",1,NA,965,48261.1222183279,0.994306760721643,-10752291064701310,NA
523,"","","","","","","","","","","","","","","","","1","95","109.1","40","?","0.7","?","?","?","?","1865","?","27","0.8125","84","17","0.200","45","?","1910","?","tabloid",1,NA,525,56357.5339741585,0.996969696969697,19357827744825212,NA
524,"100","109.1","40","?","0.6","2.5","?","?","?","?","1500","?","25","0.3125","75","16","0.200","52","?","1911","?","catalog","816","Albert70","yes","?","?","coated","coated","gallatin","?","?","key","?","47403","modmat","I46","19930514",1,1,3214,39.5021515568527,0.996918629419296,-553772887860123,0.917753835304561
525,"100","110.3","40","?","0.5","2.9","?","?","?","?","2020","?","30","0.5","80","15","0.300","?","?","1911","?","tabloid","816","Albert70","?","?","?","uncoated","uncoated","gallatin","?","?","key","?","85741","kmart","Y209","19930624",1,1,3101,41.3316482777273,0.99687514770207,-9236168167653396,0.903184657586227
526,"95","107.14","40","?","2.0","3.0","?","?","?","?","1850","?","25","0.75","88","16.5","0.300","54","?","1911","?","tabloid","827","Motter94","yes","?","?","uncoated","super","gallatin","?","?","key","?","85750","kmart","e302","19930906",1,1,2723,3708.38698120532,0.996782849935561,9094146718756798,0.988281432722103
527,"95","100","40","?","1.5","3.0","?","?","?","?","1650","?","27","1.125","91","14","0.300","56","?","1911","?","catalog","815","Albert70","yes","?","?","coated","coated","gallatin","?","?","key","?","47405","modmat","i311","19930908",1,1,2486,5174.93741078271,0.997106376352737,-1673564497488736,0.916709567024723
528,"95","103.125","40","?","1.0","2.6","?","?","?","?","1750","?","34","0.625","74","16.5","0.200","50","?","1911","?","catalog","815","Albert70","yes","?","?","coated","coated","gallatin","?","?","key","?","37191","toysrus","t26","19930915",1,1,2467,7516.89433444502,0.997227525473657,1784557279976088,0.824799881618974
529,"95","103.125","40","?","1.0","2.0","?","?","?","?","1600","?","25","0.750","75","17","0.200","56","?","1911","?","catalog","816","Albert70","yes","?","?","coated","coated","gallatin","?","?","key","?","35069","homeshop","t26","19930916",4,1,2333,6070.49953462914,0.996693053938052,1380383225286404,0.935797402054815
530,"100","106.25","40","?","1","2.5","?","?","?","?","1600","?","27","0.625","95","17","0.200","55","?","1910","?","catalog","815","Albert70","yes","?","?","coated","coated","gallatin","?","?","key","?","37191","toysrus","m272","19930928",4,1,3369,7.63025297404976,0.997012485881587,-8794421212436189,0.940743153097755
531,"?","107.14","40","?","1.3","1.8","?","?","?","?","2000","?","40","0.75","80","15.5","0.267","54","?","1911","?","tabloid","821","Motter94","yes","?","?","uncoated","super","gallatin","?","?","key","?","35425","jcp","ee304","19931008",3,1,2668,4289.62408459062,0.996974726922253,-9004188971691377,0.94805131503407
532,"100","97.05","40","?","1.0","1.2","?","?","?","?","2100","?","30","0.8125","78","15.5","?","54","?","1911","?","tabloid","824","Motter94","?","?","?","uncoated","super","gallatin","?","?","key","?","71331","walmart","x255","19940904",1,1,3195,102.777971523476,0.996955470194907,20367479185549780,0.922007680623693
533,"100","113.3","40","?","1.3","2.6","?","?","?","?","2100","?","35","0.75","73","17","?","53","?","1910","?","tabloid","828","Motter94","yes","?","?","coated","super","gallatin","?","?","key","?","85813","kmart","aa97","19941004",1,1,3318,27.0389787931516,0.997107473599336,-33919441267642756,0.946074594369462
534,"100","112.5","40","?","1.0","2.5","?","?","?","?","2400","?","28","?","83","16","?","?","?","1911","?","tabloid","828","Motter94","no","?","?","uncoated","uncoated","gallatin","?","?","key","?","38240","eckerd","e78","19941001",1,1,3263,59.3732041498392,0.997082598676224,50908154091304696,0.939407197415147
535,"100","112.5","40","?","0.5","0.5","?","?","?","?","2500","?","30","1","76","14.9","?","60","?","1911","?","tabloid","828","Motter94","yes","?","?","uncoated","uncoated","gallatin","?","?","key","?","38240","eckerd","e38","19940927",4,1,3018,752.44171554778,0.996895559235804,-90768953091308512,0.925209962205103
536,"100","110","40","?","?","?","?","?","?","?","1900","?","32","1","80","18.3","0.300","56","?","1910","?","tabloid","827","Motter94","?","?","?","uncoated","super","gallatin","?","?","key","?","85813","kmart","aa7","19941007",1,1,3285,90.8861880649406,0.997047918378642,138824782439357424,0.939411094304916
537,"100","112.5","40","?","1","1","?","?","?","?","1880","?","25","1","82","18","?","52","?","1910","?","tabloid","827","Motter94","?","?","?","uncoated","super","gallatin","?","?","key","?","85813","kmart","aa66","19941005",4,1,3277,42.6059847808252,0.997080908541739,-229645308492483456,0.939933046558652
538,"100","110","40","?","0","0","?","?","?","?","2100","?","34","0.500","76","16.1","0.200","?","?","1910","?","tabloid","815","Albert70","yes","?","?","coated","super","gallatin","?","?","key","?","38064","best","j44","19941009",1,1,2987,133.800136296609,0.996957750747985,310748857338609280,0.903937212565939
539,"100","108","40","?","2.8","2.7","?","?","?","?","1903","?","34","1","70","16.5","0.300","?","?","1910","?","tabloid","827","Motter94","?","?","?","coated","super","gallatin","?","?","key","?","85814","kmart","aa58","19941009",1,1,3192,25.6418959498706,0.997029912443446,-467252191521979712,0.925865910438321
540,"100","108","40","?","2.3","1.5","?","?","?","?","1903","?","34","1","76","16.4","0.267","46","?","1910","?","tabloid","828","Motter94","?","?","?","uncoated","super","gallatin","?","?","key","?","85814","kmart","aa70","19941010",1,1,3219,104.183762950848,0.997036957628091,1028672091366236800,0.93236186248667
541,"100","108.1","40","?","1","2.5","?","?","?","?","2050","?","25","0.75","75","14.2","0.200","46","?","1910","?","tabloid","815","Albert70","yes","?","?","uncoated","super","gallatin","?","?","key","?","38064","best","j70","19941010",1,1,3616,2.50459242575298,0.997145237821597,-2041601263201343488,0.980076015692883
