"a2","a3","a4","a5","a6","a7","a8","a9","a10","a11","a12","a13","a14","a15","a16","a17","a18","a19","a20","a21","a22","a23","a24","a25","a26","a27","a28","a29","a30","a31","a32","a33","a34","a35","a36","a37","a38","a39","label","degree","betweenness","clustering.coefficient","bonacich","weight"
"AA067","VENTURE",24780,NA,"KEY",NA,NA,"GALLATIN","SUPER","UNCOATED","NO",NA,"YES","MOTTER94",821,7,"TABLOID",NA,1911,NA,55,0.367,15.5,76,0.75,30,NA,1750,NA,NA,NA,NA,2.5,1.2,NA,40,96.9,100,1,6757,0,1,-478520918631228416,0.834765695599666
"I25","HOMESHOP",36569,NA,"KEY",NA,NA,"GALLATIN","SUPER","COVER","NO",NA,"YES","ALBERT70",816,2,"CATALOG",NA,1910,NA,53,0.3,14.2,72,1,28,NA,1600,NA,NA,NA,NA,2.7,1.5,NA,40,106.1,100,1,6243,0,1,-1102861035352815744,0.899096356088776
"I400","HOMESHOP",36569,NA,"KEY",NA,NA,"GALLATIN","SUPER","COVER","NO",NA,"YES","ALBERT70",816,2,"CATALOG",NA,1910,NA,39,0.3,15.1,71,0.625,30,NA,1700,NA,NA,NA,NA,2.5,1.5,NA,40,106.1,100,1,6506,0,1,1658253504437141760,0.864988352062967
"I305","MODMAT",47401,NA,"KEY",NA,NA,"GALLATIN","COATED","COATED","NO",NA,"YES","ALBERT70",816,2,"CATALOG",NA,1911,NA,46,0.3,17,80,0.25,25,NA,1700,NA,NA,NA,NA,2.5,1.5,NA,30,117.7,95,1,5970,0,1,-2352691321871812608,0.937467907091714
"R32","TARGET",35502,NA,"KEY",NA,NA,"GALLATIN","SUPER","UNCOATED",NA,NA,"YES","ALBERT70",815,2,"SPIEGEL",NA,1910,NA,35,0.3,16.2,88,0.5,28,NA,1750,NA,NA,NA,NA,2.3,1,NA,40,106,100,1,6050,0,1,550756044719394816,0.925888425636656
"W368","JFK",35986,NA,"KEY",NA,NA,"GALLATIN","COATED","COATED",NA,NA,"YES","WOODHOE70",802,7,"SPIEGEL",NA,1910,NA,40,0.333,14.5,70,0.75,60,NA,1250,NA,NA,NA,NA,2,1.5,NA,40,112.5,100,1,5332,0,1,1617682893769102848,0.961827212933807
"T30","COLORFULIMAGE",37046,NA,"KEY",NA,NA,"GALLATIN","COATED","COATED",NA,NA,"YES","WOODHOE70",802,7,"CATALOG",NA,1911,NA,39,0.3,16,72,0.75,50,NA,1350,NA,NA,NA,NA,2.5,2.2,NA,40,106.6,95,1,5487,0,1,-751095060875215744,0.986348496855913
"M337","BESTPROD",35831,NA,"KEY",NA,NA,"GALLATIN","SUPER","COVER",NA,NA,"YES","ALBERT70",815,2,"CATALOG",NA,1911,NA,40,0.3,16.5,84,0.625,26,NA,1565,NA,NA,NA,NA,2.5,1,NA,40,106.6,95,1,5504,0,1,-1265291292343235072,0.989114227090437
"AA56","KMART",85725,NA,"KEY",NA,NA,"GALLATIN","SUPER","UNCOATED",NA,NA,"YES","MOTTER94",821,7,"TABLOID",NA,1910,NA,44,0.2,16.22,74,0.75,30,NA,2200,NA,NA,NA,NA,2.8,0.8,NA,40,106.6,95,1,6055,1,1,1776158995605368576,0.929857872080064
"G433","TOYSRUS",35661,NA,"KEY",NA,NA,"GALLATIN","UNCOATED","UNCOATED",NA,NA,"YES","ALBERT70",816,2,"TABLOID",NA,1910,NA,47,0.233,16.5,86,0.25,NA,NA,1750,NA,NA,NA,NA,2.1,2.1,NA,40,109.6,95,1,5660,0,1,-1538831372829232384,0.985213410648337
"X799","ECKERDS",37392,NA,"KEY",NA,NA,"GALLATIN","UNCOATED","UNCOATED",NA,NA,"YES","MOTTER94",824,2,"TABLOID",NA,1910,NA,45,0.2,17,84,0.8125,27,NA,1865,NA,NA,NA,NA,1.5,0.7,NA,40,109.1,95,1,5592,0,1,60466488556390216,0.996344374200559
"I46","MODMAT",47403,NA,"KEY",NA,NA,"GALLATIN","COATED","COATED",NA,NA,"YES","ALBERT70",816,2,"CATALOG",NA,1911,NA,52,0.2,16,75,0.3125,25,NA,1500,NA,NA,NA,NA,2.5,0.6,NA,40,109.1,100,1,6676,0,1,1897755215218829568,0.84428538866569
"Y209","KMART",85741,NA,"KEY",NA,NA,"GALLATIN","UNCOATED","UNCOATED",NA,NA,NA,"ALBERT70",816,2,"TABLOID",NA,1911,NA,NA,0.3,15,80,0.5,30,NA,2020,NA,NA,NA,NA,2.9,0.5,NA,40,110.3,100,1,5896,0,1,-2254176165737488896,0.948439810209584
"E302","KMART",85750,NA,"KEY",NA,NA,"GALLATIN","SUPER","UNCOATED",NA,NA,"YES","MOTTER94",827,2,"TABLOID",NA,1911,NA,54,0.3,16.5,88,0.75,25,NA,1850,NA,NA,NA,NA,3,2,NA,40,107.14,95,1,5560,1,1,1506500278909366272,0.992938675464999
"I311","MODMAT",47405,NA,"KEY",NA,NA,"GALLATIN","COATED","COATED",NA,NA,"YES","ALBERT70",815,2,"CATALOG",NA,1911,NA,56,0.3,14,91,1.125,27,NA,1650,NA,NA,NA,NA,3,1.5,NA,40,100,95,1,5572,0,1,-169361779755677888,0.999666212918631
"T26","TOYSRUS",37191,NA,"KEY",NA,NA,"GALLATIN","COATED","COATED",NA,NA,"YES","ALBERT70",815,2,"CATALOG",NA,1911,NA,50,0.2,16.5,74,0.625,34,NA,1750,NA,NA,NA,NA,2.6,1,NA,40,103.125,95,1,6115,0,1,10715251685325494,0.916688635524334
"T26","HOMESHOP",35069,NA,"KEY",NA,NA,"GALLATIN","COATED","COATED",NA,NA,"YES","ALBERT70",816,9,"CATALOG",NA,1911,NA,56,0.2,17,75,0.75,25,NA,1600,NA,NA,NA,NA,2,1,NA,40,103.125,95,1,6031,0,1,71255589324663072,0.928612574753281
"M272","TOYSRUS",37191,NA,"KEY",NA,NA,"GALLATIN","COATED","COATED",NA,NA,"YES","ALBERT70",815,9,"CATALOG",NA,1910,NA,55,0.2,17,95,0.625,27,NA,1600,NA,NA,NA,NA,2.5,1,NA,40,106.25,100,1,6463,0,1,-473620857992867776,0.870386876972039
"EE304","JCP",35425,NA,"KEY",NA,NA,"GALLATIN","SUPER","UNCOATED",NA,NA,"YES","MOTTER94",821,7,"TABLOID",NA,1911,NA,54,0.267,15.5,80,0.75,40,NA,2000,NA,NA,NA,NA,1.8,1.3,NA,40,107.14,NA,1,5724,0,1,141729247415059952,0.97496203720341
"X255","WALMART",71331,NA,"KEY",NA,NA,"GALLATIN","SUPER","UNCOATED",NA,NA,NA,"MOTTER94",824,2,"TABLOID",NA,1911,NA,54,NA,15.5,78,0.8125,30,NA,2100,NA,NA,NA,NA,1.2,1,NA,40,97.05,100,1,5311,0,1,-1361121811119084544,0.958598442746675
"AA97","KMART",85813,NA,"KEY",NA,NA,"GALLATIN","SUPER","COATED",NA,NA,"YES","MOTTER94",828,2,"TABLOID",NA,1910,NA,53,NA,17,73,0.75,35,NA,2100,NA,NA,NA,NA,2.6,1.3,NA,40,113.3,100,1,6070,0,1,781099224757235200,0.923038114003968
"E78","ECKERD",38240,NA,"KEY",NA,NA,"GALLATIN","UNCOATED","UNCOATED",NA,NA,"NO","MOTTER94",828,2,"TABLOID",NA,1911,NA,NA,NA,16,83,NA,28,NA,2400,NA,NA,NA,NA,2.5,1,NA,40,112.5,100,1,5685,0,1,476134847576448320,0.981183414951702
"E38","ECKERD",38240,NA,"KEY",NA,NA,"GALLATIN","UNCOATED","UNCOATED",NA,NA,"YES","MOTTER94",828,9,"TABLOID",NA,1911,NA,60,NA,14.9,76,1,30,NA,2500,NA,NA,NA,NA,0.5,0.5,NA,40,112.5,100,1,5753,0,1,-901271496305000960,0.9703867892104
"AA7","KMART",85813,NA,"KEY",NA,NA,"GALLATIN","SUPER","UNCOATED",NA,NA,NA,"MOTTER94",827,2,"TABLOID",NA,1910,NA,56,0.3,18.3,80,1,32,NA,1900,NA,NA,NA,NA,NA,NA,NA,40,110,100,1,5262,0,1,1520330749928785152,0.951148291465138
"AA66","KMART",85813,NA,"KEY",NA,NA,"GALLATIN","SUPER","UNCOATED",NA,NA,NA,"MOTTER94",827,9,"TABLOID",NA,1910,NA,52,NA,18,82,1,25,NA,1880,NA,NA,NA,NA,1,1,NA,40,112.5,100,1,4916,0,1,-1947339328048162816,0.901665537530913
"J44","BEST",38064,NA,"KEY",NA,NA,"GALLATIN","SUPER","COATED",NA,NA,"YES","ALBERT70",815,1,"TABLOID",NA,1910,NA,NA,0.2,16.1,76,0.5,34,NA,2100,NA,NA,NA,NA,0,0,NA,40,110,100,1,5978,0,1,1141347429613393152,0.936296941695388
"AA58","KMART",85814,NA,"KEY",NA,NA,"GALLATIN","SUPER","COATED",NA,NA,NA,"MOTTER94",827,2,"TABLOID",NA,1910,NA,NA,0.3,16.5,70,1,34,NA,1903,NA,NA,NA,NA,2.7,2.8,NA,40,108,100,1,5703,0,1,-1009243863660017024,0.978302172652021
"AA70","KMART",85814,NA,"KEY",NA,NA,"GALLATIN","SUPER","UNCOATED",NA,NA,NA,"MOTTER94",828,2,"TABLOID",NA,1910,NA,46,0.267,16.4,76,1,34,NA,1903,NA,NA,NA,NA,1.5,2.3,NA,40,108,100,1,5425,0,1,2093210560847749888,0.976391460127918
"J70","BEST",38064,NA,"KEY",NA,NA,"GALLATIN","SUPER","UNCOATED",NA,NA,"YES","ALBERT70",815,1,"TABLOID",NA,1910,NA,46,0.2,14.2,75,0.75,25,NA,2050,NA,NA,NA,NA,2.5,1,NA,40,108.1,100,1,6494,0,1,-3247094945332664832,0.86648816882419
