"a2","a3","a4","a5","a6","a7","a8","a9","a10","a11","a12","a13","a14","a15","a16","a17","a18","a19","a20","a21","a22","a23","a24","a25","a26","a27","a28","a29","a30","a31","a32","a33","a34","a35","a36","a37","a38","a39","label","degree","betweenness","clustering.coefficient","bonacich","weight"
"AA067","VENTURE",24780,NA,"KEY",NA,NA,"GALLATIN","SUPER","UNCOATED","NO",NA,"YES","MOTTER94",821,7,"TABLOID",NA,1911,NA,55,0.367,15.5,76,0.75,30,NA,1750,NA,NA,NA,NA,2.5,1.2,NA,40,96.9,100,1,5664,0,1,321833156978888832,0.907318207425965
"I25","HOMESHOP",36569,NA,"KEY",NA,NA,"GALLATIN","SUPER","COVER","NO",NA,"YES","ALBERT70",816,2,"CATALOG",NA,1910,NA,53,0.3,14.2,72,1,28,NA,1600,NA,NA,NA,NA,2.7,1.5,NA,40,106.1,100,1,5265,0,1,626400978109186816,0.974386528381358
"I400","HOMESHOP",36569,NA,"KEY",NA,NA,"GALLATIN","SUPER","COVER","NO",NA,"YES","ALBERT70",816,2,"CATALOG",NA,1910,NA,39,0.3,15.1,71,0.625,30,NA,1700,NA,NA,NA,NA,2.5,1.5,NA,40,106.1,100,1,5610,0,1,-980893837639221632,0.9158498232916
"I305","MODMAT",47401,NA,"KEY",NA,NA,"GALLATIN","COATED","COATED","NO",NA,"YES","ALBERT70",816,2,"CATALOG",NA,1911,NA,46,0.3,17,80,0.25,25,NA,1700,NA,NA,NA,NA,2.5,1.5,NA,30,117.7,95,1,4982,0,1,995274558473290240,0.973216693293587
"R32","TARGET",35502,NA,"KEY",NA,NA,"GALLATIN","SUPER","UNCOATED",NA,NA,"YES","ALBERT70",815,2,"SPIEGEL",NA,1910,NA,35,0.3,16.2,88,0.5,28,NA,1750,NA,NA,NA,NA,2.3,1,NA,40,106,100,1,5173,0,1,-423166992777907776,0.991281985776661
"W368","JFK",35986,NA,"KEY",NA,NA,"GALLATIN","COATED","COATED",NA,NA,"YES","WOODHOE70",802,7,"SPIEGEL",NA,1910,NA,40,0.333,14.5,70,0.75,60,NA,1250,NA,NA,NA,NA,2,1.5,NA,40,112.5,100,1,4880,0,1,44290597253226944,0.955188490138462
"T30","COLORFULIMAGE",37046,NA,"KEY",NA,NA,"GALLATIN","COATED","COATED",NA,NA,"YES","WOODHOE70",802,7,"CATALOG",NA,1911,NA,39,0.3,16,72,0.75,50,NA,1350,NA,NA,NA,NA,2.5,2.2,NA,40,106.6,95,1,4810,0,1,88946375518104992,0.943197817422937
"M337","BESTPROD",35831,NA,"KEY",NA,NA,"GALLATIN","SUPER","COVER",NA,NA,"YES","ALBERT70",815,2,"CATALOG",NA,1911,NA,40,0.3,16.5,84,0.625,26,NA,1565,NA,NA,NA,NA,2.5,1,NA,40,106.6,95,1,4443,0,1,-87765759864835328,0.884954835818607
"AA56","KMART",85725,NA,"KEY",NA,NA,"GALLATIN","SUPER","UNCOATED",NA,NA,"YES","MOTTER94",821,7,"TABLOID",NA,1910,NA,44,0.2,16.22,74,0.75,30,NA,2200,NA,NA,NA,NA,2.8,0.8,NA,40,106.6,95,1,5079,0.5,1,153125822651142336,0.988960121417491
"G433","TOYSRUS",35661,NA,"KEY",NA,NA,"GALLATIN","UNCOATED","UNCOATED",NA,NA,"YES","ALBERT70",816,2,"TABLOID",NA,1910,NA,47,0.233,16.5,86,0.25,NA,NA,1750,NA,NA,NA,NA,2.1,2.1,NA,40,109.6,95,1,5015,0,1,-305352148803351680,0.979195943629097
"X799","ECKERDS",37392,NA,"KEY",NA,NA,"GALLATIN","UNCOATED","UNCOATED",NA,NA,"YES","MOTTER94",824,2,"TABLOID",NA,1910,NA,45,0.2,17,84,0.8125,27,NA,1865,NA,NA,NA,NA,1.5,0.7,NA,40,109.1,95,1,4584,0,1,114632358865382400,0.906459986948809
"I46","MODMAT",47403,NA,"KEY",NA,NA,"GALLATIN","COATED","COATED",NA,NA,"YES","ALBERT70",816,2,"CATALOG",NA,1911,NA,52,0.2,16,75,0.3125,25,NA,1500,NA,NA,NA,NA,2.5,0.6,NA,40,109.1,100,1,5600,0,1,-263863751778329312,0.917447390276636
"Y209","KMART",85741,NA,"KEY",NA,NA,"GALLATIN","UNCOATED","UNCOATED",NA,NA,NA,"ALBERT70",816,2,"TABLOID",NA,1911,NA,NA,0.3,15,80,0.5,30,NA,2020,NA,NA,NA,NA,2.9,0.5,NA,40,110.3,100,1,5055,0,1,322551444934231616,0.986542759438563
"E302","KMART",85750,NA,"KEY",NA,NA,"GALLATIN","SUPER","UNCOATED",NA,NA,"YES","MOTTER94",827,2,"TABLOID",NA,1911,NA,54,0.3,16.5,88,0.75,25,NA,1850,NA,NA,NA,NA,3,2,NA,40,107.14,95,1,4550,0,1,-378030854489451392,0.901179276043927
"I311","MODMAT",47405,NA,"KEY",NA,NA,"GALLATIN","COATED","COATED",NA,NA,"YES","ALBERT70",815,2,"CATALOG",NA,1911,NA,56,0.3,14,91,1.125,27,NA,1650,NA,NA,NA,NA,3,1.5,NA,40,100,95,1,4424,0,1,346655245522265536,0.882134743818078
"T26","TOYSRUS",37191,NA,"KEY",NA,NA,"GALLATIN","COATED","COATED",NA,NA,"YES","ALBERT70",815,2,"CATALOG",NA,1911,NA,50,0.2,16.5,74,0.625,34,NA,1750,NA,NA,NA,NA,2.6,1,NA,40,103.125,95,1,4925,0,1,-32881306293077320,0.963059096156299
"T26","HOMESHOP",35069,NA,"KEY",NA,NA,"GALLATIN","COATED","COATED",NA,NA,"YES","ALBERT70",816,9,"CATALOG",NA,1911,NA,56,0.2,17,75,0.75,25,NA,1600,NA,NA,NA,NA,2,1,NA,40,103.125,95,1,4880,0,1,-223760401711448640,0.955188490138462
"M272","TOYSRUS",37191,NA,"KEY",NA,NA,"GALLATIN","COATED","COATED",NA,NA,"YES","ALBERT70",815,9,"CATALOG",NA,1910,NA,55,0.2,17,95,0.625,27,NA,1600,NA,NA,NA,NA,2.5,1,NA,40,106.25,100,1,5479,0,1,538538726429889984,0.937229198696267
"EE304","JCP",35425,NA,"KEY",NA,NA,"GALLATIN","SUPER","UNCOATED",NA,NA,"YES","MOTTER94",821,7,"TABLOID",NA,1911,NA,54,0.267,15.5,80,0.75,40,NA,2000,NA,NA,NA,NA,1.8,1.3,NA,40,107.14,NA,1,4792,0,1,114633758231634128,0.940163003340297
"X255","WALMART",71331,NA,"KEY",NA,NA,"GALLATIN","SUPER","UNCOATED",NA,NA,NA,"MOTTER94",824,2,"TABLOID",NA,1911,NA,54,NA,15.5,78,0.8125,30,NA,2100,NA,NA,NA,NA,1.2,1,NA,40,97.05,100,1,4363,0,1,-680103279902450432,0.873201017639617
"AA97","KMART",85813,NA,"KEY",NA,NA,"GALLATIN","SUPER","COATED",NA,NA,"YES","MOTTER94",828,2,"TABLOID",NA,1910,NA,53,NA,17,73,0.75,35,NA,2100,NA,NA,NA,NA,2.6,1.3,NA,40,113.3,100,1,5066,0,1,351970304920510080,0.988582501063959
"E78","ECKERD",38240,NA,"KEY",NA,NA,"GALLATIN","UNCOATED","UNCOATED",NA,NA,"NO","MOTTER94",828,2,"TABLOID",NA,1911,NA,NA,NA,16,83,NA,28,NA,2400,NA,NA,NA,NA,2.5,1,NA,40,112.5,100,1,4719,0,1,236478076707297664,0.928052774990689
"E38","ECKERD",38240,NA,"KEY",NA,NA,"GALLATIN","UNCOATED","UNCOATED",NA,NA,"YES","MOTTER94",828,9,"TABLOID",NA,1911,NA,60,NA,14.9,76,1,30,NA,2500,NA,NA,NA,NA,0.5,0.5,NA,40,112.5,100,1,4693,0,1,-332936858917868224,0.923814545598789
"AA7","KMART",85813,NA,"KEY",NA,NA,"GALLATIN","SUPER","UNCOATED",NA,NA,NA,"MOTTER94",827,2,"TABLOID",NA,1910,NA,56,0.3,18.3,80,1,32,NA,1900,NA,NA,NA,NA,NA,NA,NA,40,110,100,1,4413,0,1,190597597250381920,0.880510258934598
"AA66","KMART",85813,NA,"KEY",NA,NA,"GALLATIN","SUPER","UNCOATED",NA,NA,NA,"MOTTER94",827,9,"TABLOID",NA,1910,NA,52,NA,18,82,1,25,NA,1880,NA,NA,NA,NA,1,1,NA,40,112.5,100,1,4082,0,1,75175294027249792,0.834279842455531
"J44","BEST",38064,NA,"KEY",NA,NA,"GALLATIN","SUPER","COATED",NA,NA,"YES","ALBERT70",815,1,"TABLOID",NA,1910,NA,NA,0.2,16.1,76,0.5,34,NA,2100,NA,NA,NA,NA,0,0,NA,40,110,100,1,4788,0,1,-179809617748186976,0.93949125047178
"AA58","KMART",85814,NA,"KEY",NA,NA,"GALLATIN","SUPER","COATED",NA,NA,NA,"MOTTER94",827,2,"TABLOID",NA,1910,NA,NA,0.3,16.5,70,1,34,NA,1903,NA,NA,NA,NA,2.7,2.8,NA,40,108,100,1,4821,0,1,269379843347968,0.945062090192129
"AA70","KMART",85814,NA,"KEY",NA,NA,"GALLATIN","SUPER","UNCOATED",NA,NA,NA,"MOTTER94",828,2,"TABLOID",NA,1910,NA,46,0.267,16.4,76,1,34,NA,1903,NA,NA,NA,NA,1.5,2.3,NA,40,108,100,1,4415,0,1,26060318209175308,0.880805174649322
"J70","BEST",38064,NA,"KEY",NA,NA,"GALLATIN","SUPER","UNCOATED",NA,NA,"YES","ALBERT70",815,1,"TABLOID",NA,1910,NA,46,0.2,14.2,75,0.75,25,NA,2050,NA,NA,NA,NA,2.5,1,NA,40,108.1,100,1,5240,1,1,-2251964398698120,0.982933752161149
